ID,date,b3001,b3002,b3003,b3004,b3005,b3006,b3007,b3008,b3009,b3010,b3011,b3012,b3013,location
253,10/18/2016 10:59,-200,-200,-200,-80,-200,-80,-200,-200,-200,-200,-200,-200,-200,P05
254,10/18/2016 10:59,-200,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,-200,P05
255,10/18/2016 10:59,-200,-200,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200,P05
256,10/18/2016 10:59,-200,-200,-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,P05
257,10/18/2016 10:59,-200,-200,-200,-79,-200,-75,-200,-200,-200,-200,-200,-200,-200,P05
258,10/18/2016 10:59,-200,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,Q05
259,10/18/2016 10:59,-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200,Q05
260,10/18/2016 10:59,-200,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200,Q05
261,10/18/2016 10:59,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,Q05
262,10/18/2016 10:59,-200,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,-200,Q05
263,10/18/2016 10:59,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,Q05
264,10/18/2016 10:59,-200,-200,-200,-69,-200,-200,-200,-200,-200,-200,-200,-200,-200,Q05
265,10/18/2016 10:59,-200,-200,-200,-69,-200,-200,-200,-200,-200,-200,-200,-200,-200,Q05
266,10/18/2016 10:59,-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200,Q05
267,10/18/2016 10:59,-200,-200,-200,-67,-200,-200,-200,-200,-200,-200,-200,-200,-200,Q05
268,10/18/2016 10:59,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,Q05
269,10/18/2016 10:59,-200,-80,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,Q05
270,10/18/2016 10:59,-200,-200,-200,-70,-200,-200,-81,-200,-200,-200,-200,-200,-200,R05
271,10/18/2016 10:59,-200,-200,-200,-65,-200,-200,-200,-200,-200,-200,-200,-200,-200,R05
272,10/18/2016 10:58,-200,-200,-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,R05
273,10/18/2016 10:58,-200,-200,-200,-77,-200,-200,-81,-200,-200,-200,-200,-200,-200,R05
274,10/18/2016 10:58,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,R05
275,10/18/2016 10:58,-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200,R05
276,10/18/2016 10:58,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,R05
277,10/18/2016 10:58,-200,-200,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200,R05
278,10/18/2016 10:58,-200,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200,S05
279,10/18/2016 10:58,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,S05
280,10/18/2016 10:58,-200,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200,S05
281,10/18/2016 10:58,-200,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200,S05
282,10/18/2016 10:58,-200,-200,-200,-65,-200,-200,-82,-200,-200,-200,-200,-200,-200,S05
283,10/18/2016 10:58,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,T05
284,10/18/2016 10:58,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,T05
285,10/18/2016 10:58,-200,-200,-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,T05
286,10/18/2016 10:58,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,T05
287,10/18/2016 10:58,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,T05
288,10/18/2016 10:58,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,U05
289,10/18/2016 10:58,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,U05
290,10/18/2016 10:58,-200,-200,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200,U05
291,10/18/2016 10:58,-200,-200,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200,U05
292,10/18/2016 10:58,-200,-200,-200,-78,-200,-200,-79,-200,-200,-200,-200,-200,-200,S06
293,10/18/2016 10:58,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,S06
294,10/18/2016 10:58,-200,-200,-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,S06
295,10/18/2016 10:58,-200,-200,-200,-82,-200,-200,-78,-200,-200,-200,-200,-200,-200,S06
296,10/18/2016 10:58,-200,-200,-200,-77,-200,-200,-82,-200,-200,-200,-200,-200,-200,S06
297,10/18/2016 10:58,-200,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200,S06
298,10/18/2016 10:58,-200,-200,-200,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,R06
299,10/18/2016 10:58,-200,-200,-200,-78,-200,-200,-79,-200,-200,-200,-200,-200,-200,R06
300,10/18/2016 10:58,-200,-200,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,R06
301,10/18/2016 10:58,-200,-200,-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,Q06
302,10/18/2016 10:57,-200,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,Q06
303,10/18/2016 10:57,-200,-200,-200,-80,-200,-80,-200,-200,-200,-200,-200,-200,-200,P06
304,10/18/2016 10:57,-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,P06
305,10/18/2016 10:57,-200,-200,-200,-81,-200,-76,-200,-200,-200,-200,-200,-200,-200,P06
306,10/18/2016 10:57,-200,-200,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,P06
307,10/18/2016 10:57,-200,-200,-200,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200,O06
308,10/18/2016 10:57,-200,-200,-200,-200,-200,-68,-200,-200,-200,-200,-200,-200,-200,O06
309,10/18/2016 10:57,-200,-200,-200,-200,-200,-66,-200,-200,-200,-200,-200,-200,-200,O06
310,10/18/2016 10:57,-200,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,O06
311,10/18/2016 10:57,-200,-200,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,O06
312,10/18/2016 10:57,-200,-200,-200,-200,-200,-69,-200,-200,-200,-200,-200,-200,-200,O06
313,10/18/2016 10:57,-200,-200,-200,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,O06
314,10/18/2016 10:57,-200,-200,-200,-200,-200,-66,-200,-200,-200,-200,-200,-200,-200,N06
315,10/18/2016 10:57,-200,-200,-200,-200,-200,-66,-200,-200,-200,-200,-200,-200,-200,N06
316,10/18/2016 10:57,-200,-200,-200,-200,-200,-67,-200,-200,-200,-200,-200,-200,-200,N06
317,10/18/2016 10:57,-200,-200,-200,-200,-200,-62,-200,-200,-200,-200,-200,-200,-200,N06
318,10/18/2016 10:57,-200,-200,-200,-200,-200,-68,-200,-200,-200,-200,-200,-200,-200,N06
319,10/18/2016 10:57,-200,-200,-200,-200,-200,-66,-200,-200,-200,-200,-200,-200,-200,N06
320,10/18/2016 10:57,-200,-200,-200,-200,-80,-76,-200,-200,-200,-200,-200,-200,-200,M06
321,10/18/2016 10:57,-200,-200,-200,-200,-200,-68,-200,-200,-200,-200,-200,-200,-200,M06
322,10/18/2016 10:57,-200,-200,-200,-200,-200,-69,-200,-200,-200,-200,-200,-200,-200,M06
323,10/18/2016 10:57,-200,-80,-200,-200,-80,-70,-200,-200,-200,-200,-200,-200,-200,M06
324,10/18/2016 10:57,-200,-200,-200,-200,-78,-71,-200,-200,-200,-200,-200,-200,-200,M06
325,10/18/2016 10:57,-200,-200,-200,-200,-81,-71,-200,-200,-200,-200,-200,-200,-200,M06
326,10/18/2016 10:57,-200,-200,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,M06
327,10/18/2016 10:57,-200,-200,-200,-200,-83,-200,-200,-200,-200,-200,-200,-200,-200,M06
328,10/18/2016 10:57,-200,-200,-200,-200,-200,-86,-200,-200,-200,-200,-200,-200,-200,M06
329,10/18/2016 10:57,-200,-200,-200,-200,-81,-83,-200,-200,-200,-200,-200,-200,-200,M06
330,10/18/2016 10:57,-200,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,L06
331,10/18/2016 10:57,-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,L06
332,10/18/2016 10:56,-200,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,L06
333,10/18/2016 10:56,-200,-200,-200,-200,-82,-200,-200,-200,-200,-200,-200,-200,-200,L06
334,10/18/2016 10:56,-200,-200,-200,-200,-79,-80,-200,-200,-200,-200,-200,-200,-200,L06
335,10/18/2016 10:56,-200,-200,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200,L06
336,10/18/2016 10:56,-200,-200,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,L06
337,10/18/2016 10:56,-200,-200,-200,-200,-78,-75,-200,-200,-200,-200,-200,-200,-200,L06
338,10/18/2016 10:56,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,L06
339,10/18/2016 10:56,-200,-200,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,K06
340,10/18/2016 10:56,-200,-200,-200,-200,-79,-77,-200,-200,-200,-200,-200,-200,-200,K06
341,10/18/2016 10:56,-200,-200,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,K06
342,10/18/2016 10:56,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,K06
343,10/18/2016 10:56,-200,-78,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,K06
344,10/18/2016 10:56,-200,-76,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,K06
345,10/18/2016 10:56,-200,-78,-200,-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,J06
346,10/18/2016 10:56,-200,-71,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,J06
347,10/18/2016 10:56,-200,-73,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,J06
348,10/18/2016 10:56,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,J06
349,10/18/2016 10:56,-200,-79,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,J06
350,10/18/2016 10:56,-200,-72,-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,J06
351,10/18/2016 10:56,-200,-74,-200,-200,-80,-200,-200,-78,-200,-200,-200,-200,-200,I06
352,10/18/2016 10:56,-200,-74,-200,-200,-80,-200,-200,-80,-200,-200,-200,-200,-200,I06
353,10/18/2016 10:56,-200,-70,-200,-200,-73,-200,-200,-82,-200,-200,-200,-200,-200,I06
354,10/18/2016 10:56,-200,-70,-200,-200,-81,-200,-200,-79,-200,-200,-200,-200,-200,I06
355,10/18/2016 10:56,-200,-69,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,I06
356,10/18/2016 10:56,-200,-67,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,I06
357,10/18/2016 10:56,-71,-198,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,F08
358,10/18/2016 10:56,-68,-198,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,F08
359,10/18/2016 10:56,-200,-69,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,I04
360,10/18/2016 10:56,-200,-73,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,I04
361,10/18/2016 10:56,-200,-60,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,J04
362,10/18/2016 10:55,-200,-59,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,J04
363,10/18/2016 10:55,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,J04
364,10/18/2016 10:55,-200,-64,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,J04
365,10/18/2016 10:55,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,J02
366,10/18/2016 10:55,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,J02
367,10/18/2016 10:55,-200,-200,-200,-200,-63,-200,-200,-200,-200,-200,-200,-200,-200,J07
368,10/18/2016 10:55,-200,-200,-200,-200,-60,-200,-200,-78,-200,-200,-200,-200,-200,J07
369,10/18/2016 10:55,-200,-200,-200,-200,-61,-200,-200,-200,-200,-200,-200,-200,-200,J07
370,10/18/2016 10:55,-200,-200,-200,-200,-61,-200,-200,-200,-200,-200,-200,-200,-200,J07
371,10/18/2016 10:55,-200,-200,-200,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200,I07
372,10/18/2016 10:55,-200,-82,-200,-200,-68,-200,-200,-83,-200,-200,-200,-200,-200,I07
373,10/18/2016 10:55,-200,-79,-200,-200,-68,-200,-200,-77,-200,-200,-200,-200,-200,I07
374,10/18/2016 10:55,-200,-200,-200,-200,-74,-200,-200,-79,-200,-200,-200,-200,-200,I07
375,10/18/2016 10:55,-200,-200,-200,-200,-200,-200,-200,-68,-200,-81,-200,-200,-200,I10
376,10/18/2016 10:55,-200,-200,-200,-200,-200,-200,-200,-72,-200,-80,-200,-200,-200,I10
377,10/18/2016 10:55,-200,-200,-200,-200,-78,-200,-200,-70,-200,-200,-200,-200,-200,I10
378,10/18/2016 10:55,-200,-200,-200,-200,-200,-200,-200,-61,-200,-200,-200,-200,-200,I10
379,10/18/2016 10:55,-200,-200,-200,-200,-200,-200,-200,-63,-200,-200,-200,-200,-200,J10
380,10/18/2016 10:55,-200,-200,-200,-200,-77,-200,-200,-64,-200,-200,-200,-200,-200,J10
381,10/18/2016 10:55,-200,-200,-200,-200,-200,-200,-200,-200,-56,-200,-200,-200,-200,D15
382,10/18/2016 10:55,-200,-200,-200,-200,-200,-200,-200,-200,-55,-200,-200,-200,-200,D15
383,10/18/2016 10:55,-200,-200,-200,-200,-200,-200,-200,-200,-58,-200,-200,-200,-200,D15
384,10/18/2016 10:55,-200,-200,-200,-200,-200,-200,-200,-200,-58,-200,-200,-200,-200,D15
385,10/18/2016 10:55,-200,-200,-200,-200,-200,-200,-200,-200,-77,-200,-200,-200,-200,E15
386,10/18/2016 10:55,-200,-200,-200,-200,-200,-200,-200,-200,-71,-200,-200,-200,-200,E15
387,10/18/2016 10:55,-200,-200,-200,-200,-200,-200,-200,-200,-200,-78,-200,-200,-200,G15
388,10/18/2016 10:55,-200,-200,-200,-200,-200,-200,-200,-200,-200,-79,-200,-200,-200,G15
389,10/18/2016 10:55,-200,-200,-200,-200,-200,-200,-200,-200,-200,-66,-85,-200,-200,J15
390,10/18/2016 10:55,-200,-200,-200,-200,-200,-200,-200,-200,-200,-61,-75,-200,-200,J15
391,10/18/2016 10:55,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-69,-200,-200,L15
392,10/18/2016 10:54,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-73,-79,-200,L15
393,10/18/2016 10:54,-200,-200,-200,-200,-200,-200,-200,-200,-200,-78,-200,-81,-81,L15
394,10/18/2016 10:54,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-71,-82,-200,L15
395,10/18/2016 10:54,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-81,-81,-200,L15
396,10/18/2016 10:54,-200,-200,-200,-200,-200,-200,-200,-79,-200,-200,-200,-66,-200,R15
397,10/18/2016 10:54,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-61,-200,R15
398,10/18/2016 10:54,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-68,-79,R15
399,10/18/2016 10:54,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-68,-200,R15
400,10/18/2016 10:54,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-76,T15
401,10/18/2016 10:54,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-81,-81,T15
402,10/18/2016 10:54,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-199,-61,W15
403,10/18/2016 10:54,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-199,-62,W15
404,10/18/2016 10:54,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-75,W15
405,10/18/2016 10:54,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-199,-71,W15
406,10/18/2016 10:54,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-199,-67,W15
407,10/18/2016 10:54,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-75,W15
408,10/18/2016 10:54,-200,-200,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,I07
409,10/18/2016 10:54,-200,-200,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,I07
410,10/18/2016 10:54,-200,-200,-200,-200,-72,-200,-84,-200,-200,-200,-200,-200,-200,I07
411,10/18/2016 10:54,-200,-80,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,I07
412,10/18/2016 10:54,-73,-198,-200,-200,-200,-200,-200,-73,-200,-200,-200,-200,-200,I08
413,10/18/2016 10:54,-200,-72,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,I03
414,10/18/2016 10:54,-200,-73,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,I04
415,10/18/2016 10:54,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,I05
416,10/18/2016 10:54,-200,-79,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,I05
417,10/18/2016 10:54,-200,-73,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,I05
418,10/18/2016 10:54,-200,-75,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,I06
419,10/18/2016 10:54,-200,-76,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,I06
420,10/18/2016 10:54,-200,-81,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,I06
421,10/18/2016 10:54,-200,-81,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,I06
422,10/18/2016 10:53,-200,-76,-200,-200,-81,-200,-200,-78,-200,-200,-200,-200,-200,I07
423,10/18/2016 10:53,-200,-200,-200,-200,-200,-200,-200,-75,-200,-200,-200,-200,-200,I08
424,10/18/2016 10:53,-78,-198,-200,-200,-78,-200,-200,-77,-200,-200,-200,-200,-200,I08
425,10/18/2016 10:53,-80,-198,-200,-200,-80,-200,-200,-79,-200,-200,-200,-200,-200,I08
426,10/18/2016 10:53,-200,-78,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,I08
427,10/18/2016 10:53,-200,-74,-200,-200,-78,-200,-200,-81,-200,-200,-200,-200,-200,I08
428,10/18/2016 10:53,-200,-76,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,I08
429,10/18/2016 10:53,-200,-77,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,I06
430,10/18/2016 10:53,-200,-72,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,I06
431,10/18/2016 10:53,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,I06
432,10/18/2016 10:53,-200,-72,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,J06
433,10/18/2016 10:53,-200,-68,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,J06
434,10/18/2016 10:53,-200,-71,-200,-200,-69,-200,-200,-200,-200,-200,-200,-200,-200,J06
435,10/18/2016 10:53,-200,-74,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,J06
436,10/18/2016 10:53,-200,-200,-200,-200,-74,-80,-200,-200,-200,-200,-200,-200,-200,J07
437,10/18/2016 10:53,-200,-200,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200,J07
438,10/18/2016 10:53,-200,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,J07
439,10/18/2016 10:53,-200,-80,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200,J07
440,10/18/2016 10:53,-200,-83,-200,-200,-74,-200,-200,-75,-200,-200,-200,-200,-200,J08
441,10/18/2016 10:53,-200,-200,-200,-200,-72,-200,-200,-80,-200,-200,-200,-200,-200,J08
442,10/18/2016 10:53,-200,-200,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,J08
443,10/18/2016 10:53,-200,-69,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,I01
444,10/18/2016 10:53,-200,-69,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,I01
445,10/18/2016 10:53,-200,-69,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,I01
446,10/18/2016 10:53,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,I02
447,10/18/2016 10:53,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,I02
448,10/18/2016 10:53,-200,-77,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,I02
449,10/18/2016 10:53,-200,-62,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,I02
450,10/18/2016 10:53,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,I03
451,10/18/2016 10:53,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,I01
452,10/18/2016 10:52,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,I01
453,10/18/2016 10:52,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,I01
454,10/18/2016 10:52,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,I01
455,10/18/2016 10:52,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,I01
456,10/18/2016 10:52,-200,-69,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,I01
457,10/18/2016 10:52,-200,-67,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,J01
458,10/18/2016 10:52,-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,J01
459,10/18/2016 10:52,-200,-65,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,J01
460,10/18/2016 10:52,-200,-78,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,J01
461,10/18/2016 10:52,-200,-64,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,I02
462,10/18/2016 10:52,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,I02
463,10/18/2016 10:52,-200,-65,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,I02
464,10/18/2016 10:52,-200,-65,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,I02
465,10/18/2016 10:52,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,I02
466,10/18/2016 10:52,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,I02
467,10/18/2016 10:52,-200,-71,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,J02
468,10/18/2016 10:52,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,J02
469,10/18/2016 10:52,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,J02
470,10/18/2016 10:52,-200,-67,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,J02
471,10/18/2016 10:52,-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,K01
472,10/18/2016 10:52,-200,-83,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,K02
473,10/18/2016 10:52,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,K02
474,10/18/2016 10:52,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,K02
475,10/18/2016 10:52,-200,-200,-80,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,L01
476,10/18/2016 10:52,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,L01
477,10/18/2016 10:52,-200,-80,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,L01
478,10/18/2016 10:52,-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,L02
479,10/18/2016 10:52,-200,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,L02
480,10/18/2016 10:52,-200,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,L02
481,10/18/2016 10:52,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,M01
482,10/18/2016 10:51,-200,-200,-76,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,M01
483,10/18/2016 10:51,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,M01
484,10/18/2016 10:51,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,M01
485,10/18/2016 10:51,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,M01
486,10/18/2016 10:51,-200,-200,-80,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,M02
487,10/18/2016 10:51,-200,-200,-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,M02
488,10/18/2016 10:51,-200,-200,-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,M02
489,10/18/2016 10:51,-200,-200,-200,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,M02
490,10/18/2016 10:51,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,M02
491,10/18/2016 10:51,-200,-200,-75,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,M02
492,10/18/2016 10:51,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,M02
493,10/18/2016 10:51,-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,N01
494,10/18/2016 10:51,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,N01
495,10/18/2016 10:51,-200,-80,-79,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200,N01
496,10/18/2016 10:51,-200,-200,-200,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,N01
497,10/18/2016 10:51,-200,-200,-79,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,N01
498,10/18/2016 10:51,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,N01
499,10/18/2016 10:51,-200,-200,-79,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,N02
500,10/18/2016 10:51,-200,-200,-76,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,N02
501,10/18/2016 10:51,-200,-200,-78,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,N02
502,10/18/2016 10:51,-200,-200,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,N02
503,10/18/2016 10:51,-200,-200,-72,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,N02
504,10/18/2016 10:51,-200,-200,-79,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,N02
505,10/18/2016 10:51,-200,-200,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,O01
